lemRank,lemma,PoS,lemFreq,wordFreq,word
3977,goodbye,u,17122,11404,goodbye
3977,goodbye,u,17122,5718,good-bye
3978,harm,v,17109,10283,harm
3978,harm,v,17109,3808,harmed
3978,harm,v,17109,2037,harming
3978,harm,v,17109,981,harms
3979,bonus,n,17099,12516,bonus
3979,bonus,n,17099,4583,bonuses
3980,dramatically,r,17087,17087,dramatically
3981,genre,n,17072,13029,genre
3981,genre,n,17072,4043,genres
3982,caller,n,17070,14581,caller
3982,caller,n,17070,2489,callers
3983,exit,n,17065,14721,exit
3983,exit,n,17065,2344,exits
3984,hook,n,17057,12161,hook
3984,hook,n,17057,4896,hooks
3985,behavioral,j,17052,17052,behavioral
3986,omit,v,17050,14231,omitted
3986,omit,v,17050,1568,omit
3986,omit,v,17050,701,omitting
3986,omit,v,17050,550,omits
3987,pit,n,17033,13426,pit
3987,pit,n,17033,3582,pits
3987,pit,n,17033,25,piti
3988,volunteer,v,17024,7724,volunteer
3988,volunteer,v,17024,5760,volunteered
3988,volunteer,v,17024,3540,volunteering
3989,boring,j,17020,17012,boring
3989,boring,j,17020,8,boringest
3990,hook,v,17012,10110,hooked
3990,hook,v,17012,5010,hook
3990,hook,v,17012,1889,hooking
3991,suspend,v,17011,11913,suspended
3991,suspend,v,17011,3520,suspend
3991,suspend,v,17011,1217,suspending
3991,suspend,v,17011,361,suspends
3992,cholesterol,n,17011,14598,cholesterol
3992,cholesterol,n,17011,2413,chol
3993,closed,j,16993,16993,closed
3994,advertisement,n,16993,12507,advertisement
3994,advertisement,n,16993,4486,advertisements
3995,bombing,n,16988,12117,bombing
3995,bombing,n,16988,4871,bombings
3996,consult,v,16987,7703,consult
3996,consult,v,16987,4734,consulted
3996,consult,v,16987,3745,consulting
3996,consult,v,16987,805,consults
3997,encounter,n,16987,11099,encounter
3997,encounter,n,16987,5888,encounters
3998,expertise,n,16978,16971,expertise
3998,expertise,n,16978,7,expertises
3999,creator,n,16976,11619,creator
3999,creator,n,16976,5357,creators
4000,peaceful,j,16963,16963,peaceful
4001,upset,j,16960,16960,upset
4002,provided,c,16959,16959,provided
4003,tablet,n,16958,10164,tablet
4003,tablet,n,16958,6794,tablets
4004,blow,n,16948,13226,blow
4004,blow,n,16948,3722,blows
4005,ruling,n,16930,14308,ruling
4005,ruling,n,16930,2622,rulings
4006,launch,n,16908,15524,launch
4006,launch,n,16908,1384,launches
4007,warming,n,16906,16851,warming
4007,warming,n,16906,55,warmings
4008,equity,n,16905,15345,equity
4008,equity,n,16905,1560,equities
4009,rational,j,16905,16905,rational
4010,classic,n,16902,11356,classic
4010,classic,n,16902,5546,classics
4011,utilize,v,16898,5726,utilized
4011,utilize,v,16898,5569,utilize
4011,utilize,v,16898,3827,utilizing
4011,utilize,v,16898,1262,utilizes
4011,utilize,v,16898,186,utilised
4011,utilize,v,16898,176,utilise
4011,utilize,v,16898,113,utilising
4011,utilize,v,16898,39,utilises
4012,pine,n,16894,13010,pine
4012,pine,n,16894,3884,pines
4013,past,r,16892,16892,past
4014,bitter,j,16881,16703,bitter
4014,bitter,j,16881,173,bitterest
4014,bitter,j,16881,5,bitterer
4015,guard,v,16876,9958,guard
4015,guard,v,16876,3074,guarding
4015,guard,v,16876,2962,guarded
4015,guard,v,16876,882,guards
4016,surgeon,n,16865,12035,surgeon
4016,surgeon,n,16865,4830,surgeons
4017,affordable,j,16864,16864,affordable
4018,tennis,n,16863,16863,tennis
4019,artistic,j,16857,16857,artistic
4020,download,v,16856,10049,download
4020,download,v,16856,3814,downloaded
4020,download,v,16856,2320,downloading
4020,download,v,16856,673,downloads
4021,suffering,n,16837,15523,suffering
4021,suffering,n,16837,1314,sufferings
4022,accuracy,n,16834,16662,accuracy
4022,accuracy,n,16834,172,accuracies
4023,literacy,n,16828,15737,literacy
4023,literacy,n,16828,1091,literacies
4024,Treasury,n,16827,15306,treasury
4024,Treasury,n,16827,1365,treasuries
4024,Treasury,n,16827,156,treasurys
4025,talented,j,16822,16822,talented
4026,crown,n,16806,15399,crown
4026,crown,n,16806,1407,crowns
4027,importantly,r,16802,16802,importantly
4028,bare,j,16802,16284,bare
4028,bare,j,16802,480,barest
4028,bare,j,16802,38,barer
4029,invisible,j,16798,16798,invisible
4030,sergeant,n,16794,16129,sergeant
4030,sergeant,n,16794,665,sergeants
4031,regulatory,j,16782,16782,regulatory
4032,thumb,n,16776,12700,thumb
4032,thumb,n,16776,4076,thumbs
4033,colony,n,16776,10146,colony
4033,colony,n,16776,6630,colonies
4034,walking,n,16767,16767,walking
4035,accessible,j,16761,16761,accessible
4036,damn,v,16761,11946,damn
4036,damn,v,16761,3870,damned
4036,damn,v,16761,863,damning
4036,damn,v,16761,82,damns
4037,integration,n,16746,16581,integration
4037,integration,n,16746,165,integrations
4038,spouse,n,16732,11312,spouse
4038,spouse,n,16732,5420,spouses
4039,award,v,16728,11838,awarded
4039,award,v,16728,2176,award
4039,award,v,16728,1531,awards
4039,award,v,16728,1183,awarding
4040,excitement,n,16728,16651,excitement
4040,excitement,n,16728,77,excitements
4041,residence,n,16727,14732,residence
4041,residence,n,16727,1995,residences
4042,bold,j,16726,15019,bold
4042,bold,j,16726,1264,bolder
4042,bold,j,16726,443,boldest
4043,adolescent,n,16726,14158,adolescents
4043,adolescent,n,16726,2568,adolescent
4044,Greek,j,16725,16725,greek
4045,doll,n,16714,10775,doll
4045,doll,n,16714,5939,dolls
4046,oxygen,n,16714,16693,oxygen
4046,oxygen,n,16714,21,oxygens
4047,finance,v,16685,8019,finance
4047,finance,v,16685,4683,financed
4047,finance,v,16685,3983,financing
4048,gravity,n,16674,16551,gravity
4048,gravity,n,16674,123,gravities
4049,functional,j,16672,16672,functional
4050,palace,n,16669,14994,palace
4050,palace,n,16669,1675,palaces
4051,echo,v,16668,6834,echoed
4051,echo,v,16668,3797,echo
4051,echo,v,16668,3140,echoing
4051,echo,v,16668,2845,echoes
4051,echo,v,16668,52,echos
4052,cotton,n,16664,16502,cotton
4052,cotton,n,16664,162,cottons
4053,rescue,n,16660,15961,rescue
4053,rescue,n,16660,699,rescues
4054,estimated,j,16657,16657,estimated
4055,program,v,16652,7938,program
4055,program,v,16652,4387,programming
4055,program,v,16652,4071,programmed
4055,program,v,16652,254,programs
4056,endorse,v,16646,7479,endorsed
4056,endorse,v,16646,5722,endorse
4056,endorse,v,16646,2389,endorsing
4056,endorse,v,16646,1056,endorses
4057,lawmaker,n,16643,14828,lawmakers
4057,lawmaker,n,16643,1784,lawmaker
4057,lawmaker,n,16643,31,law-makers
4058,determination,n,16633,15414,determination
4058,determination,n,16633,1219,determinations
4059,flash,v,16627,5932,flashed
4059,flash,v,16627,5041,flashing
4059,flash,v,16627,4013,flash
4059,flash,v,16627,1641,flashes
4060,simultaneously,r,16626,16626,simultaneously
4061,dynamics,n,16623,13644,dynamics
4061,dynamics,n,16623,2979,dynamic
4062,shell,n,16622,8489,shells
4062,shell,n,16622,8133,shell
4063,hint,n,16621,12459,hint
4063,hint,n,16621,4162,hints
4064,frame,v,16594,6998,framed
4064,frame,v,16594,4258,frame
4064,frame,v,16594,3378,framing
4064,frame,v,16594,1960,frames
4065,administer,v,16592,9623,administered
4065,administer,v,16592,3894,administer
4065,administer,v,16592,2156,administering
4065,administer,v,16592,919,administers
4066,rush,n,16589,15865,rush
4066,rush,n,16589,724,rushes
4067,Christianity,n,16585,16585,christianity
4068,distract,v,16563,8288,distracted
4068,distract,v,16563,5073,distract
4068,distract,v,16563,2535,distracting
4068,distract,v,16563,667,distracts
4069,ban,n,16560,14944,ban
4069,ban,n,16560,1615,bans
4070,alleged,j,16528,16528,alleged
4071,statute,n,16524,10894,statute
4071,statute,n,16524,5630,statutes
4072,value,v,16523,8382,valued
4072,value,v,16523,4623,value
4072,value,v,16523,2199,values
4072,value,v,16523,1319,valuing
4073,biology,n,16518,16472,biology
4073,biology,n,16518,46,biologies
4074,Republican,j,16513,16513,republican
4075,follower,n,16508,14364,followers
4075,follower,n,16508,2144,follower
4076,nasty,j,16504,15628,nasty
4076,nasty,j,16504,441,nastier
4076,nasty,j,16504,435,nastiest
4077,evident,j,16476,16476,evident
4078,prior,j,16472,16472,prior
4079,confess,v,16468,7577,confess
4079,confess,v,16468,6086,confessed
4079,confess,v,16468,1555,confesses
4079,confess,v,16468,1250,confessing
4080,eligible,j,16461,16461,eligible
4081,picture,v,16439,7277,picture
4081,picture,v,16439,6169,pictured
4081,picture,v,16439,1668,pictures
4081,picture,v,16439,1325,picturing
4082,rock,v,16432,7007,rock
4082,rock,v,16432,4536,rocked
4082,rock,v,16432,4279,rocking
4082,rock,v,16432,610,rocks
4083,trap,n,16420,11656,trap
4083,trap,n,16420,4764,traps
4084,consent,n,16419,16210,consent
4084,consent,n,16419,209,consents
4085,pump,n,16418,10205,pump
4085,pump,n,16418,6213,pumps
4086,down,n,16415,9391,downs
4086,down,n,16415,7024,down
4087,bloody,j,16415,15671,bloody
4087,bloody,j,16415,605,bloodiest
4087,bloody,j,16415,139,bloodier
4088,hate,n,16397,16339,hate
4088,hate,n,16397,58,hates
4089,occasional,j,16386,16386,occasional
4090,trunk,n,16376,12976,trunk
4090,trunk,n,16376,3400,trunks
4091,prohibit,v,16370,5808,prohibited
4091,prohibit,v,16370,4588,prohibit
4091,prohibit,v,16370,3302,prohibits
4091,prohibit,v,16370,2672,prohibiting
4092,sustainable,j,16363,16363,sustainable
4093,belly,n,16361,14920,belly
4093,belly,n,16361,1431,bellies
4093,belly,n,16361,10,bellys
4094,banking,n,16356,16352,banking
4095,asshole,n,16356,12860,asshole
4095,asshole,n,16356,3461,assholes
4095,asshole,n,16356,35,ass-hole
4096,journalism,n,16352,16352,journalism
4097,flash,n,16348,12719,flash
4097,flash,n,16348,3629,flashes
4098,average,v,16343,8010,averaged
4098,average,v,16343,5118,averaging
4098,average,v,16343,2747,average
4098,average,v,16343,468,averages
4099,obstacle,n,16342,9714,obstacles
4099,obstacle,n,16342,6628,obstacle
4100,ridge,n,16341,13812,ridge
4100,ridge,n,16341,2529,ridges
4101,heal,v,16325,9852,heal
4101,heal,v,16325,4469,healed
4101,heal,v,16325,1101,healing
4101,heal,v,16325,903,heals
4102,bastard,n,16320,11821,bastard
4102,bastard,n,16320,4499,bastards
4103,cheer,v,16318,6620,cheering
4103,cheer,v,16318,5951,cheer
4103,cheer,v,16318,3747,cheered
4104,apology,n,16314,10934,apology
4104,apology,n,16314,5380,apologies
4105,tumor,n,16309,9783,tumor
4105,tumor,n,16309,5042,tumors
4105,tumor,n,16309,974,tumour
4105,tumor,n,16309,510,tumours
4106,architect,n,16305,10494,architect
4106,architect,n,16305,5811,architects
4107,wrist,n,16293,11711,wrist
4107,wrist,n,16293,4582,wrists
4108,harbor,n,16291,14951,harbor
4108,harbor,n,16291,871,harbors
4108,harbor,n,16291,433,harbour
4108,harbor,n,16291,36,harbours
4109,handsome,j,16284,15988,handsome
4109,handsome,j,16284,207,handsomest
4109,handsome,j,16284,89,handsomer
4110,bullshit,n,16278,16278,bullshit
4111,realm,n,16277,13623,realm
4111,realm,n,16277,2654,realms
4112,bet,n,16276,11676,bet
4112,bet,n,16276,4600,bets
4113,twist,v,16274,7701,twisted
4113,twist,v,16274,4076,twist
4113,twist,v,16274,3249,twisting
4113,twist,v,16274,1248,twists
4114,inspector,n,16272,9629,inspector
4114,inspector,n,16272,6643,inspectors
4115,surveillance,n,16262,16222,surveillance
4115,surveillance,n,16262,40,surveillances
4116,trauma,n,16257,15357,trauma
4116,trauma,n,16257,900,traumas
4117,rebuild,v,16256,8786,rebuild
4117,rebuild,v,16256,4102,rebuilding
4117,rebuild,v,16256,3061,rebuilt
4117,rebuild,v,16256,193,rebuilds
4117,rebuild,v,16256,81,re-build
4117,rebuild,v,16256,33,re-building
4118,romance,n,16244,14718,romance
4118,romance,n,16244,1525,romances
4119,gross,j,16241,15957,gross
4119,gross,j,16241,163,grossest
4119,gross,j,16241,121,grosser
4120,deadline,n,16240,13260,deadline
4120,deadline,n,16240,2980,deadlines
4121,age,v,16238,6077,age
4121,age,v,16238,3855,aged
4121,age,v,16238,3489,ages
4121,age,v,16238,2592,aging
4121,age,v,16238,225,ageing
4122,classical,j,16222,16222,classical
4123,convey,v,16221,8784,convey
4123,convey,v,16221,3526,conveyed
4123,convey,v,16221,2130,conveys
4123,convey,v,16221,1781,conveying
4124,compensation,n,16221,16006,compensation
4124,compensation,n,16221,215,compensations
4125,insect,n,16198,10329,insects
4125,insect,n,16198,5869,insect
4126,debate,v,16195,6163,debate
4126,debate,v,16195,5696,debated
4126,debate,v,16195,4336,debating
4127,output,n,16190,15063,output
4127,output,n,16190,1127,outputs
4128,parliament,n,16176,15683,parliament
4128,parliament,n,16176,493,parliaments
4129,suite,n,16164,12972,suite
4129,suite,n,16164,3192,suites
4130,opposed,i,16159,16159,opposed
4131,fold,v,16148,8284,folded
4131,fold,v,16148,6063,fold
4131,fold,v,16148,1795,folding
4131,fold,v,16148,6,folds
4132,separation,n,16144,15473,separation
4132,separation,n,16144,671,separations
4133,demon,n,16143,8472,demon
4133,demon,n,16143,7671,demons
4134,eating,n,16142,16136,eating
4134,eating,n,16142,6,eatings
4135,structural,j,16138,16138,structural
4136,besides,i,16135,16135,besides
4137,equality,n,16126,16076,equality
4137,equality,n,16126,50,equalities
4138,logical,j,16111,16111,logical
4139,probability,n,16109,13538,probability
4139,probability,n,16109,2571,probabilities
4140,await,v,16102,6637,awaiting
4140,await,v,16102,3915,await
4140,await,v,16102,3086,awaits
4140,await,v,16102,2464,awaited
4141,generous,j,16095,16095,generous
4142,acquisition,n,16072,12320,acquisition
4142,acquisition,n,16072,3752,acquisitions
4143,custody,n,16070,16070,custody
4144,compromise,n,16070,13028,compromise
4144,compromise,n,16070,3042,compromises
4145,greet,v,16069,7886,greeted
4145,greet,v,16069,5484,greet
4145,greet,v,16069,1617,greets
4145,greet,v,16069,1082,greeting
4146,trash,n,16056,16053,trash
4147,judicial,j,16050,16050,judicial
4148,earthquake,n,16050,11834,earthquake
4148,earthquake,n,16050,4216,earthquakes
4149,insane,j,16042,16042,insane
4150,realistic,j,16029,16029,realistic
4151,wake,n,16026,15875,wake
4151,wake,n,16026,151,wakes
4152,assemble,v,16017,7882,assembled
4152,assemble,v,16017,5195,assemble
4152,assemble,v,16017,2418,assembling
4152,assemble,v,16017,522,assembles
4153,necessity,n,16013,13258,necessity
4153,necessity,n,16013,2755,necessities
4154,horn,n,16012,10330,horn
4154,horn,n,16012,5682,horns
4155,parameter,n,16010,11489,parameters
4155,parameter,n,16010,4521,parameter
4156,grip,n,16005,13570,grip
4156,grip,n,16005,2435,grips
4157,modify,v,16000,7137,modified
4157,modify,v,16000,6174,modify
4157,modify,v,16000,2161,modifying
4157,modify,v,16000,528,modifies
4158,signal,v,15998,4816,signal
4158,signal,v,15998,4066,signaled
4158,signal,v,15998,3849,signaling
4158,signal,v,15998,2637,signals
4158,signal,v,15998,328,signalling
4158,signal,v,15998,302,signalled
4159,sponsor,v,15998,10091,sponsored
4159,sponsor,v,15998,2900,sponsor
4159,sponsor,v,15998,2105,sponsoring
4159,sponsor,v,15998,902,sponsors
4160,mathematics,n,15994,15994,mathematics
4161,hallway,n,15988,13479,hallway
4161,hallway,n,15988,2509,hallways
4162,African-american,j,15963,15763,african-american
4162,African-american,j,15963,200,africanamerican
4163,any,r,15957,15957,any
4164,liability,n,15952,13164,liability
4164,liability,n,15952,2788,liabilities
4165,crawl,v,15944,5527,crawl
4165,crawl,v,15944,4652,crawling
4165,crawl,v,15944,4467,crawled
4165,crawl,v,15944,1298,crawls
4166,theoretical,j,15943,15943,theoretical
4167,condemn,v,15942,6653,condemned
4167,condemn,v,15942,5179,condemn
4167,condemn,v,15942,2860,condemning
4167,condemn,v,15942,1250,condemns
4168,fluid,n,15938,12061,fluid
4168,fluid,n,15938,3877,fluids
4169,homeland,n,15934,14959,homeland
4169,homeland,n,15934,975,homelands
4170,technological,j,15934,15934,technological
4171,exam,n,15933,10610,exam
4171,exam,n,15933,5323,exams
4172,anchor,n,15923,14039,anchor
4172,anchor,n,15923,1884,anchors
4173,spell,v,15921,6807,spell
4173,spell,v,15921,4621,spelled
4173,spell,v,15921,2628,spelling
4173,spell,v,15921,1582,spells
4173,spell,v,15921,283,spelt
4174,considering,c,15896,15896,considering
4175,conscious,j,15895,15895,conscious
4176,vitamin,n,15887,10851,vitamin
4176,vitamin,n,15887,5036,vitamins
4177,known,j,15885,15885,known
4178,hostage,n,15872,8957,hostage
4178,hostage,n,15872,6915,hostages
4179,reserve,v,15866,9092,reserved
4179,reserve,v,15866,4874,reserve
4179,reserve,v,15866,1128,reserves
4179,reserve,v,15866,772,reserving
4180,actively,r,15862,15862,actively
4181,mill,n,15859,12313,mill
4181,mill,n,15859,3516,mills
4181,mill,n,15859,30,milli
4182,teenage,j,15845,14663,teenage
4182,teenage,j,15845,1182,teen-age
4183,respect,i,15832,15832,respect
4184,retrieve,v,15830,8579,retrieved
4184,retrieve,v,15830,5523,retrieve
4184,retrieve,v,15830,1194,retrieving
4184,retrieve,v,15830,534,retrieves
4185,processing,n,15825,15825,processing
4186,sentiment,n,15815,10732,sentiment
4186,sentiment,n,15815,5083,sentiments
4187,offering,n,15814,7961,offering
4187,offering,n,15814,7853,offerings
4188,oral,j,15805,15805,oral
4189,convinced,j,15803,15803,convinced
4190,photography,n,15803,15803,photography
4191,coin,n,15797,8959,coin
4191,coin,n,15797,6838,coins
4192,laptop,n,15796,12226,laptop
4192,laptop,n,15796,3518,laptops
4192,laptop,n,15796,52,lap-top
4193,bounce,v,15792,5476,bounced
4193,bounce,v,15792,4883,bounce
4193,bounce,v,15792,4056,bouncing
4193,bounce,v,15792,1377,bounces
4194,goodness,n,15790,15790,goodness
4195,affiliation,n,15784,14144,affiliation
4195,affiliation,n,15784,1640,affiliations
4196,punch,v,15780,6130,punch
4196,punch,v,15780,5582,punched
4196,punch,v,15780,3054,punching
4196,punch,v,15780,1014,punches
4197,burst,v,15772,10692,burst
4197,burst,v,15772,3220,bursting
4197,burst,v,15772,1851,bursts
4197,burst,v,15772,9,bursted
4198,bee,n,15760,8501,bee
4198,bee,n,15760,7259,bees
4199,blessing,n,15758,10554,blessing
4199,blessing,n,15758,5204,blessings
4200,command,v,15758,6778,command
4200,command,v,15758,5377,commanded
4200,command,v,15758,2799,commands
4200,command,v,15758,804,commanding
4201,continuous,j,15752,15752,continuous
4202,above,j,15751,15751,above
4203,landing,n,15743,13305,landing
4203,landing,n,15743,2438,landings
4204,repair,n,15742,10022,repair
4204,repair,n,15742,5720,repairs
4205,worry,n,15739,8505,worries
4205,worry,n,15739,7234,worry
4206,ritual,n,15737,9333,ritual
4206,ritual,n,15737,6404,rituals
4207,bath,n,15725,12685,bath
4207,bath,n,15725,3040,baths
4208,sneak,v,15716,7435,sneak
4208,sneak,v,15716,3375,sneaking
4208,sneak,v,15716,2591,snuck
4208,sneak,v,15716,1280,sneaked
4208,sneak,v,15716,1035,sneaks
4209,historically,r,15703,15703,historically
4210,mud,n,15699,15525,mud
4210,mud,n,15699,174,muds
4211,scan,v,15695,4890,scan
4211,scan,v,15695,4874,scanning
4211,scan,v,15695,4646,scanned
4211,scan,v,15695,1285,scans
4212,reminder,n,15692,12471,reminder
4212,reminder,n,15692,3221,reminders
4213,hers,p,15685,15685,hers
4214,slavery,n,15684,15684,slavery
4215,supervisor,n,15672,10008,supervisor
4215,supervisor,n,15672,5664,supervisors
4216,quantity,n,15672,8970,quantity
4216,quantity,n,15672,6702,quantities
4217,Olympics,n,15664,15664,olympics
4218,pleasant,j,15653,15573,pleasant
4218,pleasant,j,15653,57,pleasanter
4218,pleasant,j,15653,23,pleasantest
4219,slope,n,15651,10615,slope
4219,slope,n,15651,5036,slopes
4220,skirt,n,15648,11149,skirt
4220,skirt,n,15648,4497,skirts
4221,outlet,n,15645,8394,outlets
4221,outlet,n,15645,7251,outlet
4222,curtain,n,15640,9191,curtain
4222,curtain,n,15640,6449,curtains
